Datum;Uhrzeit;Deutschland/Österreich/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh]
14.06.2015;06:00;10,24;5,68;5,68;10,24;48,77;10,24;-;5,68;10,15;4,93;8,2;8,2
14.06.2015;07:00;14,53;7;7;14,53;51,32;14,53;30,52;7;11,19;7,12;10,87;10,87
14.06.2015;08:00;15,66;8,53;8,53;15,66;51,54;15,66;30,82;8,53;14;10;14;14
14.06.2015;09:00;16,64;9,81;9,81;16,64;50,99;16,64;33,04;9,81;15,9;13;16,7;19,68
14.06.2015;10:00;16,74;10,91;10,91;19,23;65;26,84;34,24;10,91;15,97;14;17;18,12
14.06.2015;11:00;17,61;10,91;10,91;20,44;61,9;28,1;34,27;10,91;18,14;21,75;19;20,14
14.06.2015;12:00;15,09;9,89;9,89;20,87;65;31,98;34,25;9,89;16,6;19,63;16;19,28
14.06.2015;13:00;17,03;8,92;8,92;19,97;59,75;30;34,24;8,92;15,28;17,42;14,4;18,12
14.06.2015;14:00;15,74;8,46;8,46;16,93;59,99;26,79;33,58;8,46;14,52;15,66;15;16,98
14.06.2015;15:00;13,93;8,02;8,02;13,93;57,5;26,84;32,72;8,02;14,98;15,74;15;15
14.06.2015;16:00;14,59;7,46;7,46;14,59;53,87;26,74;32,77;7,46;16,01;11,6;16,6;16,93
14.06.2015;17:00;18,02;8,26;8,26;18,02;43,93;26,84;32,8;8,26;19,51;14;19;20,14
14.06.2015;18:00;24,85;9,13;9,13;24,85;45;31,35;33,65;9,13;25,07;22,08;25,5;25,5
14.06.2015;19:00;27,06;8,97;8,97;27,06;47,54;31,72;33,54;8,97;29,74;27,5;29,7;29,7
14.06.2015;20:00;29,93;8,69;8,69;27,31;49,71;31,52;33,56;8,69;28,55;27,5;29;29
14.06.2015;21:00;30,21;8,7;8,7;27,73;49,87;31,72;34,37;8,7;28,44;32,44;29,11;29,92
14.06.2015;22:00;31,97;8,58;8,58;31,97;48,89;31,97;33,92;8,58;30,75;37;30;30
14.06.2015;23:00;27,04;7,12;7,12;27,04;48,02;27,04;32,04;7,12;26,25;24,62;26,62;26,62
15.06.2015;00:00;22,87;6,07;6,07;22,87;47,8;22,87;-;6,07;24,84;23;20,9;20,9
15.06.2015;01:00;20,01;4,59;4,59;20,01;42,05;20,01;-;4,59;23,22;18,64;20,61;20,61
15.06.2015;02:00;17,34;4,22;4,22;17,34;40,05;17,34;-;4,22;20,97;15,09;18,21;18,21
15.06.2015;03:00;16,35;4,11;4,11;16,35;38,2;16,35;-;4,11;19,43;13,94;16,5;16,5
15.06.2015;04:00;16;4,4;4,4;16;42,05;16;-;4,4;19,39;13,79;16,73;16,73
15.06.2015;05:00;18,55;7,89;7,89;18,55;42,05;18,55;-;7,89;22,21;15,25;19,75;19,75
15.06.2015;06:00;29,78;12,21;12,21;29,78;51;29,78;-;12,21;31,53;30,27;32;32
15.06.2015;07:00;37,64;14,1;14,1;37,64;50,32;37,64;38,68;14,1;39,8;39,2;41,2;46,04
15.06.2015;08:00;40,34;31,82;31,82;40,34;53,87;40,34;40,62;31,82;43,22;41,46;45,71;49,22
15.06.2015;09:00;40,1;39,14;39,14;42,48;50,52;46,25;46,18;39,14;41,83;39,53;43,4;49,95
15.06.2015;10:00;38,99;38,05;38,05;46,83;50,36;59,28;47,05;38,05;41,19;40,8;42,8;50,02
15.06.2015;11:00;38,4;37,48;37,48;48,25;50,67;63,95;49,11;37,48;42,08;44,36;42,8;52,58
15.06.2015;12:00;39,9;23,38;31,83;42,99;48,61;47,99;49;31,83;38,24;48,61;42,3;54,1
15.06.2015;13:00;38,85;26,3;31,81;44,44;50;50;48,49;31,81;35,48;50;38,3;55
15.06.2015;14:00;34;29,71;29,71;46,63;53,52;59,26;44,16;29,71;34,1;53,52;36;60,26
15.06.2015;15:00;30,38;14,26;29,43;45,1;53,99;61,13;41,96;29,43;34,09;50,1;36,3;58,45
15.06.2015;16:00;31,01;13,66;13,66;40,69;56,13;56,12;41,24;13,66;34,79;35,27;36;56,3
15.06.2015;17:00;36,09;13,58;29,43;40;52,52;44,94;37,52;29,43;36,03;39;35,8;48,21
15.06.2015;18:00;40,54;13,35;26,41;40,54;52,32;40,54;38,24;26,41;37,93;37,2;39,2;43,15
15.06.2015;19:00;40,54;13,13;26,47;40,54;53,25;40,54;38,04;26,47;38,02;39,69;40,2;46,03
15.06.2015;20:00;37,05;13,01;13,01;37,05;53,4;37,05;41,11;13,01;37,02;39;38,35;53,69
15.06.2015;21:00;35,2;13,11;13,11;34,34;55;35,76;42,39;13,11;34,68;50,1;37,33;63,72
15.06.2015;22:00;36,86;12,74;12,74;37,08;52,7;37,44;37,51;12,74;33,96;50,1;38;43,16
15.06.2015;23:00;28,89;11,32;11,32;32,57;50,93;38,78;36,41;11,32;29,83;50;32,5;33,56
16.06.2015;00:00;27,64;11;11;27,38;60,12;28,37;-;11;26,51;26,11;27,8;28,38
16.06.2015;01:00;26,02;9,24;9,24;25,17;50,88;28,39;-;9,24;23,98;28;25,49;25,49
16.06.2015;02:00;25,22;8,13;8,13;23,6;50;29,71;-;8,13;23,18;21,85;24,85;24,85
16.06.2015;03:00;24,42;7,68;7,68;23,14;48,4;28,18;-;7,68;23,06;26,49;24,19;24,19
16.06.2015;04:00;25,03;7,94;7,94;23,42;49;29,76;-;7,94;23,03;26,41;24,04;24,04
16.06.2015;05:00;26,04;10,61;10,61;24,19;50;31,26;-;10,61;24,76;24,17;25,92;26,62
16.06.2015;06:00;35,65;13,83;13,83;35,37;52,11;36,44;-;13,83;31,88;35,2;33,6;34,01
16.06.2015;07:00;48,15;48,15;48,15;48,15;51,55;48,15;-;46,99;40,05;50,1;42,3;49,22
16.06.2015;08:00;50,97;50,97;50,97;50,97;56,8;50,97;50,97;50,97;44,51;50,1;45,91;50,34
16.06.2015;09:00;46,66;43,68;46,66;46,66;53,73;46,66;52,21;46,66;42,85;50,1;43,8;54,94
16.06.2015;10:00;46,77;46,77;46,77;48,15;54,33;50;51,82;46,77;42,58;54,33;43,5;53,47
16.06.2015;11:00;49,7;36,22;49,7;49,7;53,97;49,7;52,82;49,7;42,51;53,97;42,6;54,81
16.06.2015;12:00;42,73;31,44;42,73;51,36;51,53;51,77;53,11;42,73;38,94;51,53;39,74;53,07
16.06.2015;13:00;40,67;33,53;40,67;51,01;51,01;64,88;52,97;40,67;38,3;51,01;38,5;52,92
16.06.2015;14:00;39,49;29,84;39,49;47,94;53,64;59,26;52,12;39,49;36,53;50,1;36,6;52,35
16.06.2015;15:00;36,94;19,98;36,94;43,08;58,2;51,59;50,17;36,94;35,32;50,1;34,62;50,34
16.06.2015;16:00;36,41;17;36,41;40;61,05;44,94;47,2;36,41;33,92;50,1;33,57;41,02
16.06.2015;17:00;38,18;13,94;38,18;39,27;56,8;41,07;42,02;38,18;36,22;50,1;37,2;39,09
16.06.2015;18:00;40,02;13,9;39,75;40,02;54,52;40,02;39,75;39,75;38,95;40,01;39,51;40,27
16.06.2015;19:00;44;13,95;42,94;44;53,22;44;42,94;42,94;40,43;38,99;40,99;41,11
16.06.2015;20:00;40,6;36,31;39,62;40,6;51,94;40,6;41,97;39,62;37,68;43,63;40,01;44,52
16.06.2015;21:00;38,94;31,27;38,01;38,81;50,18;39,45;40,51;38,01;36,33;50,18;38,51;41,01
16.06.2015;22:00;38,92;34,28;34,28;39,45;50,73;40,17;36,46;34,28;37,32;35,2;38,1;38,1
16.06.2015;23:00;30,02;23,2;23,2;33,04;50,88;37,04;36,08;23,2;31,46;29,71;31,71;31,71
17.06.2015;00:00;26,2;10,96;10,96;24,69;60;32,26;-;10,96;29,01;28,5;29,24;29,24
17.06.2015;01:00;24,92;9,88;9,88;23,45;51,98;31,4;-;9,88;26,05;24,01;26,93;26,93
17.06.2015;02:00;24,57;8,88;8,88;23,8;50,34;27,93;-;8,88;25,49;22,57;26,34;26,34
17.06.2015;03:00;22,56;8,42;8,42;21,06;48,38;28,74;-;8,42;24,39;21,76;25;25
17.06.2015;04:00;24,09;8,3;8,3;19,63;48,55;28,08;-;8,3;25,1;21,82;25;25
17.06.2015;05:00;24,91;10,35;10,35;23,34;49,38;31,49;-;10,35;26,16;24,78;26,48;26,48
17.06.2015;06:00;30,96;28,59;28,59;23,21;53,58;35,79;-;13,51;32,34;32,17;34,27;34,27
17.06.2015;07:00;41,3;41,3;41,3;28,61;53,65;51,42;41,3;41,3;41,65;41,72;42,8;43,98
17.06.2015;08:00;43,21;43,21;43,21;36,05;65,17;48,64;46,66;43,21;42,19;41,81;43,81;43,83
17.06.2015;09:00;38,65;33,3;38,65;37,65;62,25;40,98;48,7;38,65;38,69;37,56;39,9;41
17.06.2015;10:00;30,43;30,43;30,43;35,68;61,95;44,99;49,69;30,43;37,47;36,49;38,4;42,54
17.06.2015;11:00;30,92;19,8;30,92;38,16;61,05;49,25;51,31;30,92;36,47;39;37,9;44,42
17.06.2015;12:00;29,21;15,89;29,21;37,02;53,37;49,04;50,92;29,21;32,36;39;33,51;46,65
17.06.2015;13:00;28,45;14,94;28,45;33,05;53,66;40,09;50,66;28,45;32,08;35,1;32,17;41,09
17.06.2015;14:00;27,09;14,52;14,52;32,18;58,4;39,94;49,79;14,52;31,1;35;31;39,96
17.06.2015;15:00;26,92;14,08;14,08;34,32;61,23;45,47;48,2;14,08;30,35;26,44;30,47;35,11
17.06.2015;16:00;27,72;13,7;13,7;33,62;63,28;42,44;44,53;13,7;30,09;26,21;30,61;33,48
17.06.2015;17:00;31,96;13,22;13,22;37,06;53,71;45,43;41,47;13,22;34,71;29,18;33,8;33,8
17.06.2015;18:00;36,6;13,09;13,09;36,6;53,14;36,6;38,8;13,09;38,13;35,5;36,4;36,4
17.06.2015;19:00;38,13;12,86;12,86;38,13;51;38,13;40,39;12,86;40,28;37,19;38,69;38,69
17.06.2015;20:00;39,73;12,56;12,56;39,46;49,12;39,9;40,17;12,56;38,57;37,08;38,1;38,1
17.06.2015;21:00;39,26;12,11;12,11;31,01;49,08;44,28;39,2;12,11;35,6;31,4;35,2;35,2
17.06.2015;22:00;36,46;11,47;11,47;36,52;48,78;36,62;37,6;11,47;35,03;31,4;34,4;34,4
17.06.2015;23:00;28,41;9,79;9,79;30,18;48,72;32,99;34,81;9,79;28,85;23,92;27,27;27,27
18.06.2015;00:00;28,88;9,29;9,29;28,88;47,79;28,88;-;9,29;25,31;22,5;25,5;25,5
18.06.2015;01:00;26,06;7,21;7,21;26,06;39,78;26,06;-;7,21;22,86;19,72;22,84;22,84
18.06.2015;02:00;24,57;5,99;5,99;24,57;40;24,57;-;5,99;21,65;17,9;20,91;20,91
18.06.2015;03:00;22,91;5,21;5,21;20,38;34,54;24,48;-;5,21;19,92;15,88;19;19
18.06.2015;04:00;22,95;5,29;5,29;17,18;35,02;26,6;-;5,29;19,86;16,99;20;20
18.06.2015;05:00;24,92;7,25;7,25;23,94;35,9;26,18;-;7,25;22,9;20,24;23,62;23,62
18.06.2015;06:00;32,76;11,72;11,72;32,37;43,53;33;-;11,72;29,26;26,18;30,28;30,28
18.06.2015;07:00;39,86;13,38;13,38;39,41;49,24;40,81;38,31;13,38;38,52;36,2;39,4;39,4
18.06.2015;08:00;40,64;17,1;17,1;42,36;53,26;45,22;42,46;17,1;43,33;40,44;43,64;43,64
18.06.2015;09:00;40,01;15,91;29,84;43,31;53,02;48,5;42,78;29,84;44,33;39,83;44,6;44,6
18.06.2015;10:00;36,46;14,94;14,94;49,91;50,72;48,46;42,73;14,94;43,57;39,25;44,1;44,1
18.06.2015;11:00;38,96;13,85;13,85;48,19;48,19;49,27;45,36;13,85;44,78;39,73;44,7;44,7
18.06.2015;12:00;35,68;12,95;12,95;42,69;42,69;42,44;43,99;12,95;41,1;38,8;42;42
18.06.2015;13:00;38,31;12,73;12,73;42,99;42,99;48,46;46,67;12,73;39,5;35,43;39,93;39,93
18.06.2015;14:00;37,42;12,4;12,4;44,11;44,11;48,46;45,59;12,4;36,54;34,9;36,77;36,77
18.06.2015;15:00;32,98;12,12;12,12;39,25;45,79;48,46;43,36;12,12;35;34,9;33,9;35,12
18.06.2015;16:00;31,92;11,76;11,76;38,51;50,7;48,46;40,83;11,76;32,22;34,2;32;35,09
18.06.2015;17:00;29,53;11,97;11,97;46,55;49,68;53,09;39,7;11,97;33,3;31,3;33,5;33,53
18.06.2015;18:00;32,34;11,89;11,89;45,29;51,22;50;39,33;11,89;34,55;32,2;34,4;35,07
18.06.2015;19:00;35,22;11,62;11,62;41,43;49,48;43,48;40,09;11,62;36,23;34,9;36,49;36,82
18.06.2015;20:00;35,09;11,19;11,19;34,91;48,66;40;41,05;11,19;34,34;39;34,73;42,18
18.06.2015;21:00;34,19;10,75;10,75;33,88;49,13;35,14;40,08;10,75;32,11;41,8;32;44,01
18.06.2015;22:00;32,58;10,26;10,26;42,68;47,99;61,34;37,64;10,26;33,04;35;33,05;39,87
18.06.2015;23:00;27,56;9,17;9,17;37,27;48,26;55,55;36,19;9,17;26,84;35;26,46;30,96
19.06.2015;00:00;27,91;8,17;8,17;29,37;47,11;31,69;-;8,17;26,66;35;27,66;28,92
19.06.2015;01:00;26,79;6,34;6,34;26,79;42;26,79;-;6,34;24,52;35;26,16;26,16
19.06.2015;02:00;24,77;4,69;4,69;25,51;41,84;26,79;-;4,69;23,08;35;23,7;23,7
19.06.2015;03:00;23,95;4,27;4,27;24,73;34,59;26,09;-;4,27;21,34;34,59;22,2;22,2
19.06.2015;04:00;23,72;4,06;4,06;23,7;37;23,82;-;4,06;21,71;35;22,57;22,57
19.06.2015;05:00;26,02;4,45;4,45;26,02;38,01;26,02;-;4,45;24,21;35;25,2;26,54
19.06.2015;06:00;31,99;10,19;10,19;31,99;46,04;31,99;34,65;10,19;30,94;44,73;32,45;32,45
19.06.2015;07:00;37,88;12,01;12,01;37,73;48,83;38,26;38,75;12,01;36,8;42,01;38;38,4
19.06.2015;08:00;41,8;12,7;12,7;41,8;52,04;41,8;41,82;12,7;40,45;43,23;40,6;40,6
19.06.2015;09:00;40,71;12,99;12,99;42,33;52,99;44,73;42,22;12,99;38,17;52,99;39,37;40,42
19.06.2015;10:00;36,01;13,58;13,58;42,9;50;53,09;42,53;13,58;36,52;41;36,2;37,3
19.06.2015;11:00;34,33;13,21;13,21;46,58;49,4;68,58;45,36;13,21;36,73;40,18;36,99;37,03
19.06.2015;12:00;33,29;12,98;12,98;44,59;44,59;64,94;45,79;12,98;32,85;44,59;33,54;40,14
19.06.2015;13:00;34,99;12,73;12,73;40,76;42,13;49,47;46,08;12,73;33;42,13;32,02;35,68
19.06.2015;14:00;30,46;12,5;12,5;40,14;46,98;53,6;44,61;12,5;31,97;41;30,48;35,01
19.06.2015;15:00;29,44;12,15;12,15;37,41;50,65;48,55;43,46;12,15;30,68;50,65;28,7;33,67
19.06.2015;16:00;29,88;12,04;12,04;33,97;52,23;39,94;42,13;12,04;29,19;52,23;29,27;33,67
19.06.2015;17:00;30,68;12,1;12,1;36,84;49,72;47,74;41,92;12,1;31,82;35,1;31,76;33,67
19.06.2015;18:00;35,07;12,09;12,09;38,46;51,99;44,51;40,12;12,09;34,66;41,17;34;34,91
19.06.2015;19:00;37,47;11,81;11,81;39,26;48,69;42,36;40,71;11,81;35,2;41;34,61;37,61
19.06.2015;20:00;36,81;11,52;11,52;36,91;43,62;37,09;42,58;11,52;33,82;43,62;34;40,14
19.06.2015;21:00;35,51;11,84;11,84;35,51;46,98;35,51;43,12;11,84;33,97;46,98;34;39,29
19.06.2015;22:00;38,03;11,97;11,97;38,43;42,49;39,05;40,95;11,97;34,96;38,64;35,47;35,68
19.06.2015;23:00;30,01;11,67;11,67;40,65;40,65;60,24;35,39;11,67;31,1;40,65;30,33;35,18
20.06.2015;00:00;33,22;9,61;9,61;35,79;48,47;41,04;-;9,61;26,94;35,29;27,2;31,4
20.06.2015;01:00;27,05;8,84;8,84;27,05;45,53;27,05;-;8,84;25,46;28,02;25,2;26,73
20.06.2015;02:00;25,97;8,18;8,18;23,57;44,54;29,99;-;8,18;23,67;26;23,2;24,73
20.06.2015;03:00;24,88;7,19;7,19;22,69;42,34;28,5;-;7,19;22,6;24,97;22,2;23,07
20.06.2015;04:00;24,72;5,84;5,84;22,7;41,41;28,02;-;5,84;22,47;25;22,52;22,52
20.06.2015;05:00;22,44;5,82;5,82;22,08;40,75;23,03;-;5,82;23,02;24,53;22,65;22,65
20.06.2015;06:00;24,69;8,11;8,11;22,46;41,86;28,31;29,7;8,11;24,57;23,2;24,5;26,07
20.06.2015;07:00;26,48;8,92;8,92;23,1;41,32;33,74;36,35;8,92;25,47;41,32;25,44;30,01
20.06.2015;08:00;30,86;9,75;9,75;26,35;43,4;37,13;40,17;9,75;28,35;43,4;28,8;33,64
20.06.2015;09:00;32,83;10,4;10,4;29,51;45,7;40;43,24;10,4;29,84;35,1;30,32;35,12
20.06.2015;10:00;32,11;10,97;10,97;28,45;50;40;43,63;10,97;29,08;32,72;30,72;34,74
20.06.2015;11:00;30,94;10,98;10,98;29,25;47,73;44,96;44,01;10,98;29,11;35,1;30,64;35,16
20.06.2015;12:00;28,71;10,44;10,44;27,94;43,84;75,29;43,82;10,44;26,54;35,1;27,63;33,64
20.06.2015;13:00;24,64;10,05;10,05;23,89;41,32;68,06;43,43;10,05;24,72;35,1;25,5;35,02
20.06.2015;14:00;20,09;9,62;9,62;23,54;40;59,99;41,78;9,62;22,41;35,1;23;33,64
20.06.2015;15:00;21,9;9,46;9,46;20,8;41,24;53,79;39,87;9,46;20,11;35,1;21,57;31,42
20.06.2015;16:00;22,02;9,48;9,48;21,08;45,32;49,28;37,66;9,48;20,53;35,1;22,19;30,97
20.06.2015;17:00;24,73;9,9;9,9;23,49;44,01;59,94;37,6;9,9;23,31;35,1;24;31,19
20.06.2015;18:00;30,23;10,22;10,22;27,27;41,46;36,64;37,07;10,22;29,11;27,68;30,68;31,42
20.06.2015;19:00;33,74;10,09;10,09;31,13;38,83;39,3;37,18;10,09;31,89;30,25;33,25;33,25
20.06.2015;20:00;33,67;9,79;9,79;31,05;33,67;39,26;37,34;9,79;33,05;31,5;33,5;34,09
20.06.2015;21:00;34,05;10,02;10,02;31,48;40;39,58;37,63;10,02;32,59;30,6;32,6;33,64
20.06.2015;22:00;36,17;10,08;10,08;35,3;36,17;60,61;37,63;10,08;34;31,64;33,64;33,64
20.06.2015;23:00;27,73;9,71;9,71;36,43;36,43;61,63;34,63;9,71;30,29;26,83;29,83;29,83
21.06.2015;00:00;25,97;9,8;9,8;26,9;40,01;28,48;-;9,8;25,69;21,99;23,99;25,5
21.06.2015;01:00;22,65;9,52;9,52;22,65;35;22,65;-;9,52;23,05;17,34;19,53;19,53
21.06.2015;02:00;20,02;9,17;9,17;20,02;37,53;20,02;-;9,17;22,17;17,17;19,2;19,2
21.06.2015;03:00;18,15;8,76;8,76;18,15;31,9;18,15;-;8,76;21,97;17;19;19
21.06.2015;04:00;18,96;8,39;8,39;14,77;37,61;21,48;-;8,39;19,48;13,09;17,98;17,98
21.06.2015;05:00;15,84;8,59;8,59;6,24;37,56;21,67;-;8,59;15,57;10,07;16,5;16,5
21.06.2015;06:00;15,84;9;9;2,74;35,34;23,78;-;9;16,44;11,44;16,8;16,8
21.06.2015;07:00;18,96;9,74;9,74;8,21;34,34;26,04;30,64;9,74;17,63;14;18;18
21.06.2015;08:00;20,48;20,48;20,48;15,53;31;25,12;31,72;10,73;19,36;16,36;20,97;20,97
21.06.2015;09:00;22,63;22,63;22,63;17,64;30,96;22,63;34,65;11,14;19,36;18,99;22,99;22,99
21.06.2015;10:00;23,77;23,77;23,77;17,56;31;27,12;34,69;11,91;19,24;18,36;23,81;25,04
21.06.2015;11:00;26,21;26,21;26,21;17,12;24,04;39,94;34,64;12,61;22,05;24,04;25,99;26,29
21.06.2015;12:00;23,71;23,71;23,71;20,43;21;37,08;35,01;12,76;18,8;21;22,3;22,88
21.06.2015;13:00;15,52;15,52;15,52;18,71;18,71;29,71;34,92;12,47;17,55;18,71;21;26,96
21.06.2015;14:00;15,53;15,53;15,53;15,13;15,13;25;35,01;12,19;17,27;15,13;19,5;24,73
21.06.2015;15:00;16,94;16,94;16,94;13,3;14,55;20;35,04;12,2;16,06;14,55;18,48;22,5
21.06.2015;16:00;15,33;15,33;15,33;15,33;31;20;34,71;12,38;17,41;15;19,1;21,02
21.06.2015;17:00;22,47;22,47;22,47;17,29;32;27,12;34,7;12,8;21,56;18,5;22,5;24,02
21.06.2015;18:00;28,99;28,99;28,99;18,77;37,4;35,89;35,77;13,07;28,57;27,49;29,63;29,63
21.06.2015;19:00;31,95;31,95;31,95;22,35;38,83;38,38;35,53;31,19;31,14;29,55;32,37;32,37
21.06.2015;20:00;37,88;32,7;32,7;22,81;43,75;47,99;35,52;32,7;32,86;31,5;34,01;34,01
21.06.2015;21:00;36,47;32,58;32,58;21,84;47,8;46,2;37,55;32,58;34,1;31,1;35;35
21.06.2015;22:00;36,99;12,95;12,95;34,99;41,55;45;39,31;12,95;34,02;31,02;33,64;33,64
21.06.2015;23:00;31,95;11,23;11,23;35,26;36,57;41;35,21;11,23;29,68;27,51;28,74;28,74
22.06.2015;00:00;24,87;11,54;11,54;33,43;40;53,1;-;11,54;25,43;27,1;24,92;24,92
22.06.2015;01:00;24,33;11,08;11,08;24,33;38,01;24,33;-;11,08;23,36;25,3;22,8;22,8
22.06.2015;02:00;22,3;10,62;10,62;23,81;35,4;27,12;-;10,62;21,45;23,83;21,82;21,82
22.06.2015;03:00;19,08;10,54;10,54;19,08;35;19,08;-;10,54;19,96;23;20,55;20,55
22.06.2015;04:00;18,88;10,58;10,58;18,51;35,82;19,2;-;10,58;20,17;21,99;20,05;20,05
22.06.2015;05:00;21;11,33;11,33;21;35,4;21;-;11,33;22,93;24,36;23;23
22.06.2015;06:00;30,35;16,06;16,06;30,35;42,99;30,35;35,42;16,06;32,85;37,1;33,5;33,5
22.06.2015;07:00;41,09;40,11;40,11;37,22;49,24;46,65;40,11;40,11;40,49;49,24;41,5;41,5
22.06.2015;08:00;43,47;43,47;43,47;42,75;49,53;47,99;43,47;43,47;47,02;49,53;46,8;46,8
22.06.2015;09:00;43,53;43,53;43,53;47,57;49,47;57,05;44,48;43,53;45,07;49,47;45;45
22.06.2015;10:00;43,72;43,72;43,72;47,55;47,79;55;44,21;43,72;43,29;47,79;44,9;44,9
22.06.2015;11:00;43,52;43,52;43,52;47,61;47,61;54,53;44,55;43,52;43,7;47,61;44,95;44,95
22.06.2015;12:00;38,24;38,24;38,24;43,57;43,57;44,94;47,09;38,24;41,29;43,57;41,52;41,52
22.06.2015;13:00;39,7;39,7;39,7;40,54;41,82;42,18;48,27;39,7;40,94;41,82;41,79;41,79
22.06.2015;14:00;35,31;35,31;35,31;39,47;44,57;38,18;48,37;35,31;39,42;44,57;40,76;40,76
22.06.2015;15:00;34,66;34,66;34,66;36,56;47,18;41;47,08;34,66;37,36;39;37,7;37,7
22.06.2015;16:00;33,04;33,04;33,04;32,16;49,23;36,45;41,04;33,04;36,37;45,06;36,96;36,96
22.06.2015;17:00;35,09;35,09;35,09;32,98;49,16;38,19;41,3;35,09;37,47;42;38,7;38,95
22.06.2015;18:00;35,59;35,59;35,59;35,67;50;38,2;42,3;35,59;40,2;44,7;41,02;41,02
22.06.2015;19:00;37,69;37,69;37,69;39,05;51;42,44;41,68;37,69;42,5;44,97;43,2;43,2
22.06.2015;20:00;38,99;38,99;38,99;35,47;50;41,4;43,26;38,99;40,67;40,9;41,22;41,22
22.06.2015;21:00;35,5;35,5;35,5;29,69;50;39,46;39,09;34,65;37,99;38;38,5;38,99
22.06.2015;22:00;31,04;31,04;31,04;35,1;49,29;45,4;36,45;30,3;38,32;37,22;38,62;38,62
22.06.2015;23:00;27,05;27,05;27,05;28,58;45;32,22;32,22;26,41;34,51;35,81;32,51;33
23.06.2015;00:00;27,07;12,82;12,82;36,24;42,21;58,32;-;12,82;30,32;31,64;29,19;29,19
23.06.2015;01:00;26,87;12,32;12,32;29,95;38,82;37,45;-;12,32;28,82;30,29;27,09;27,09
23.06.2015;02:00;26,36;12,07;12,07;28,04;37,32;32,11;-;12,07;25,6;29,08;25,5;25,5
23.06.2015;03:00;24,88;11,93;11,93;24,9;34,9;24,94;-;11,93;24,32;23,09;24,59;24,59
23.06.2015;04:00;24,87;11,88;11,88;24,87;34,9;24,87;-;11,88;24,52;23,07;24,57;24,57
23.06.2015;05:00;26,85;12,15;12,15;26,85;35,4;26,85;-;12,15;25,59;23,93;25,73;25,73
23.06.2015;06:00;30,46;30,46;30,46;30,96;42,32;32,11;32,52;29,73;33,47;35;34,31;34,31
23.06.2015;07:00;38,28;34,04;38,28;38,56;44,99;39,18;38,28;38,28;40,37;44,99;42;42,52
23.06.2015;08:00;42,28;42,28;42,28;42,91;49;44,29;43,31;42,28;44,66;45,5;45,23;45,23
23.06.2015;09:00;40,28;40,28;40,28;46,53;50,34;60,22;43,08;40,28;44,06;44,8;44,6;44,6
23.06.2015;10:00;40,42;40,42;40,42;48,05;51;65,03;42,72;40,42;41,05;43;41,2;41,24
23.06.2015;11:00;40,39;40,44;40,44;48,86;51,18;67,73;42,95;40,44;40,09;51,18;40,97;45,9
23.06.2015;12:00;32,84;32,84;32,84;48,43;49,76;71,31;43,43;32,84;36,53;49,76;36,6;46,34
23.06.2015;13:00;31;31;31;43,65;49,83;62,04;44,23;31;35,81;49,83;35,8;45,12
23.06.2015;14:00;30,35;30,35;30,35;46,04;53,58;50,85;41,85;30,35;33,37;53,58;33,1;45,68
23.06.2015;15:00;29,34;29,34;29,34;37,76;55,49;50;40,39;29,34;32,6;55,49;32,4;46,34
23.06.2015;16:00;27,51;27,51;27,51;37,67;55,49;44,94;39,04;27,51;29,98;55,49;29,2;43,45
23.06.2015;17:00;29,88;29,88;29,88;36,14;50,55;51,46;38,34;29,88;30,62;50,55;30,2;40,63
23.06.2015;18:00;33,92;29,33;33,11;38,49;49,66;47,47;37,09;33,11;33,11;49,66;32,86;41,04
23.06.2015;19:00;35,9;24,7;35,03;37,99;50,3;42;38,13;35,03;35,99;35,1;36;39,88
23.06.2015;20:00;35;13,24;16,79;38,39;49,82;44,94;38,43;16,79;35,44;35;36;40,22
23.06.2015;21:00;33,4;13,41;13,41;34,66;49,33;37,06;37,95;13,41;32,87;35;33,3;37,59
23.06.2015;22:00;29,95;12,96;12,96;41,33;45,74;48,68;34,78;12,96;32,53;35;33,52;40,1
23.06.2015;23:00;26,68;12,25;12,25;43,15;43,15;55,18;31,94;12,25;27,7;30,49;27,19;33,64
24.06.2015;00:00;24,85;9,91;9,91;31,25;44,51;46,17;-;9,91;25,88;23,8;25,8;26,54
24.06.2015;01:00;23,05;6,4;6,4;25,77;42,25;32;-;6,4;24,89;21,17;24,2;24,62
24.06.2015;02:00;20,36;5,24;5,24;24,38;40;32;-;5,24;23,87;19;22;22
24.06.2015;03:00;17,94;4,7;4,7;19,31;39,34;22,52;-;4,7;22,47;17,33;20,47;20,47
24.06.2015;04:00;22,08;4,25;4,25;23,55;40;27;-;4,25;22,92;17,97;20,97;20,97
24.06.2015;05:00;25,65;5,33;5,33;25,65;40;25,65;-;5,33;25,6;20,5;23,5;24,97
24.06.2015;06:00;29,12;11,14;11,14;31,96;45,06;38,5;32,81;11,14;31,03;45,06;31;33,68
24.06.2015;07:00;36,34;13,39;13,39;37,17;48,66;39,2;35,88;13,39;36,11;46,7;37,02;37,02
